transaction_id,timestamp,sender_id,receiver_id,sender_country,receiver_country,amount_eur,is_flagged,flag_reason,risk_score
TXN2856,2023-01-30 18:00:00,CUST1160,CUST2677,Latvia,Cyprus,10775.0,False,Clean,10.96
TXN2857,2023-01-30 18:15:00,CUST1680,CUST2278,Cyprus,Estonia,1405.52,False,Clean,21.19
TXN2858,2023-01-30 18:30:00,CUST1088,CUST2954,Netherlands,Estonia,1009.83,False,Clean,10.49
TXN2859,2023-01-30 18:45:00,CUST1687,CUST2836,Netherlands,Netherlands,2941.92,False,Clean,18.16
TXN2860,2023-01-30 19:00:00,CUST1780,CUST2989,Estonia,Netherlands,11053.91,False,Clean,28.99
TXN2861,2023-01-30 19:15:00,CUST1584,CUST2300,Latvia,Luxembourg,3164.21,False,Clean,18.86
TXN2862,2023-01-30 19:30:00,CUST1756,CUST2802,Germany,Netherlands,7916.56,False,Clean,9.46
TXN2863,2023-01-30 19:45:00,CUST1588,CUST2589,Germany,Luxembourg,1852.27,False,Clean,26.71
TXN2864,2023-01-30 20:00:00,CUST1158,CUST2810,Lithuania,Malta,13852.85,False,Clean,10.6
TXN2865,2023-01-30 20:15:00,CUST1488,CUST2649,Lithuania,Latvia,5487.43,False,Clean,27.16
TXN2866,2023-01-30 20:30:00,CUST1970,CUST2618,Estonia,Netherlands,13667.91,False,Clean,19.38
TXN2867,2023-01-30 20:45:00,CUST1323,CUST2607,Germany,Cyprus,9661.89,True,Structuring,77.0
TXN2868,2023-01-30 21:00:00,CUST1609,CUST2135,Estonia,Cyprus,588.87,False,Clean,30.54
TXN2869,2023-01-30 21:15:00,CUST1380,CUST2580,Latvia,Luxembourg,7229.96,False,Clean,26.26
TXN2870,2023-01-30 21:30:00,CUST1101,CUST2147,Netherlands,Malta,857.51,False,Clean,5.99
TXN2871,2023-01-30 21:45:00,CUST1493,CUST2490,Germany,Malta,13676.05,False,Clean,13.89
TXN2872,2023-01-30 22:00:00,CUST1643,CUST2478,Cyprus,Germany,8016.91,False,Clean,31.13
TXN2873,2023-01-30 22:15:00,CUST1613,CUST2159,Malta,Lithuania,1586.69,False,Clean,5.55
TXN2874,2023-01-30 22:30:00,CUST1018,CUST2384,Latvia,Netherlands,9941.24,True,Structuring,90.06
TXN2875,2023-01-30 22:45:00,CUST1453,CUST2163,Germany,Luxembourg,6060.88,False,Clean,26.83
TXN2876,2023-01-30 23:00:00,CUST1481,CUST2441,Malta,Cyprus,14133.4,False,Clean,23.66
TXN2877,2023-01-30 23:15:00,CUST1593,CUST2853,Cyprus,Malta,10547.18,False,Clean,27.82
TXN2878,2023-01-30 23:30:00,CUST1396,CUST2189,Lithuania,Cyprus,13080.47,False,Clean,26.77
TXN2879,2023-01-30 23:45:00,CUST1278,CUST2415,Estonia,Cyprus,9721.9,True,Structuring,84.19
TXN2880,2023-01-31 00:00:00,CUST1850,CUST2339,Lithuania,Malta,1126.6,False,Clean,29.65
TXN2881,2023-01-31 00:15:00,CUST1364,CUST2607,Netherlands,Latvia,14627.61,False,Clean,24.37
TXN2882,2023-01-31 00:30:00,CUST1330,CUST2181,Lithuania,Malta,749.01,False,Clean,17.07
TXN2883,2023-01-31 00:45:00,CUST1640,CUST2288,Germany,Malta,14240.95,False,Clean,19.16
TXN2884,2023-01-31 01:00:00,CUST1343,CUST2834,Cyprus,Lithuania,5845.82,False,Clean,26.5
TXN2885,2023-01-31 01:15:00,CUST1821,CUST2187,Lithuania,Luxembourg,9911.55,True,Structuring,85.78
TXN2886,2023-01-31 01:30:00,CUST1454,CUST2884,Germany,Luxembourg,10492.78,False,Clean,13.17
TXN2887,2023-01-31 01:45:00,CUST1600,CUST2138,Netherlands,Malta,14717.83,False,Clean,15.26
TXN2888,2023-01-31 02:00:00,CUST1724,CUST2130,Malta,Estonia,14501.57,False,Clean,32.92
TXN2889,2023-01-31 02:15:00,CUST1654,CUST2194,Cyprus,Luxembourg,2833.59,False,Clean,22.36
TXN2890,2023-01-31 02:30:00,CUST1064,CUST2316,Lithuania,Luxembourg,3128.09,False,Clean,10.37
TXN2891,2023-01-31 02:45:00,CUST1075,CUST2984,Estonia,Luxembourg,8700.31,False,Clean,24.91
TXN2892,2023-01-31 03:00:00,CUST1710,CUST2785,Estonia,Malta,9740.92,False,Clean,34.72
TXN2893,2023-01-31 03:15:00,CUST1142,CUST2864,Cyprus,Cyprus,11221.56,False,Clean,29.7
TXN2894,2023-01-31 03:30:00,CUST1916,CUST2144,Estonia,Netherlands,3125.23,False,Clean,27.37
TXN2895,2023-01-31 03:45:00,CUST1914,CUST2016,Lithuania,Cyprus,14405.6,False,Clean,11.24
TXN2896,2023-01-31 04:00:00,CUST1827,CUST2302,Lithuania,Lithuania,9761.72,False,Clean,31.28
TXN2897,2023-01-31 04:15:00,CUST1604,CUST2423,Cyprus,Estonia,9852.64,True,Structuring,84.68
TXN2898,2023-01-31 04:30:00,CUST1472,CUST2245,Lithuania,Malta,8330.95,False,Clean,31.68
TXN2899,2023-01-31 04:45:00,CUST1416,CUST2927,Malta,Latvia,6507.01,False,Clean,14.89
TXN2900,2023-01-31 05:00:00,CUST1304,CUST2107,Germany,Germany,14669.15,False,Clean,6.86
TXN2901,2023-01-31 05:15:00,CUST1735,CUST2088,Netherlands,Malta,8940.76,False,Clean,19.28
TXN2902,2023-01-31 05:30:00,CUST1496,CUST2129,Malta,Netherlands,13069.67,False,Clean,13.1
TXN2903,2023-01-31 05:45:00,CUST1290,CUST2907,Malta,Germany,14322.74,False,Clean,26.46
TXN2904,2023-01-31 06:00:00,CUST1939,CUST2887,Estonia,Latvia,10292.64,False,Clean,33.71
TXN2905,2023-01-31 06:15:00,CUST1101,CUST2341,Germany,Lithuania,8459.61,False,Clean,25.73
TXN2906,2023-01-31 06:30:00,CUST1985,CUST2004,Cyprus,Lithuania,550.91,False,Clean,31.61
TXN2907,2023-01-31 06:45:00,CUST1266,CUST2327,Luxembourg,Latvia,1080.28,False,Clean,18.59
TXN2908,2023-01-31 07:00:00,CUST1866,CUST2410,Estonia,Cyprus,3412.34,False,Clean,28.15
TXN2909,2023-01-31 07:15:00,CUST1967,CUST2879,Germany,Latvia,3197.12,False,Clean,30.29
TXN2910,2023-01-31 07:30:00,CUST1621,CUST2306,Lithuania,Luxembourg,4194.0,False,Clean,26.33
TXN2911,2023-01-31 07:45:00,CUST1973,CUST2908,Cyprus,Luxembourg,4921.55,False,Clean,20.23
TXN2912,2023-01-31 08:00:00,CUST1841,CUST2607,Luxembourg,Malta,5720.95,False,Clean,23.78
TXN2913,2023-01-31 08:15:00,CUST1961,CUST2721,Cyprus,Netherlands,6597.8,False,Clean,26.02
TXN2914,2023-01-31 08:30:00,CUST1941,CUST2225,Luxembourg,Luxembourg,1933.56,False,Clean,12.59
TXN2915,2023-01-31 08:45:00,CUST1776,CUST2971,Luxembourg,Estonia,1114.25,False,Clean,29.29
TXN2916,2023-01-31 09:00:00,CUST1002,CUST2348,Estonia,Malta,10272.19,False,Clean,33.51
TXN2917,2023-01-31 09:15:00,CUST1084,CUST2992,Lithuania,Malta,8291.35,False,Clean,18.96
TXN2918,2023-01-31 09:30:00,CUST1793,CUST2321,Estonia,Malta,6940.09,False,Clean,26.03
TXN2919,2023-01-31 09:45:00,CUST1327,CUST2559,Luxembourg,Germany,9719.29,True,Structuring,84.89
TXN2920,2023-01-31 10:00:00,CUST1815,CUST2988,Luxembourg,Germany,12501.35,False,Clean,24.87
TXN2921,2023-01-31 10:15:00,CUST1449,CUST2181,Latvia,Lithuania,6701.55,False,Clean,21.41
TXN2922,2023-01-31 10:30:00,CUST1453,CUST2618,Germany,Malta,9796.23,False,Clean,31.45
TXN2923,2023-01-31 10:45:00,CUST1923,CUST2711,Latvia,Cyprus,14326.8,False,Clean,18.47
TXN2924,2023-01-31 11:00:00,CUST1628,CUST2386,Germany,Luxembourg,12674.56,False,Clean,6.83
TXN2925,2023-01-31 11:15:00,CUST1220,CUST2618,Netherlands,Lithuania,9890.0,True,Structuring,85.39
TXN2926,2023-01-31 11:30:00,CUST1153,CUST2792,Malta,Netherlands,9848.39,False,Clean,25.22
TXN2927,2023-01-31 11:45:00,CUST1664,CUST2772,Cyprus,Latvia,3067.53,False,Clean,30.48
TXN2928,2023-01-31 12:00:00,CUST1011,CUST2108,Estonia,Germany,8627.57,False,Clean,9.16
TXN2929,2023-01-31 12:15:00,CUST1132,CUST2531,Netherlands,Malta,14729.26,False,Clean,5.92
TXN2930,2023-01-31 12:30:00,CUST1993,CUST2410,Netherlands,Netherlands,8015.57,False,Clean,33.03
TXN2931,2023-01-31 12:45:00,CUST1303,CUST2971,Cyprus,Lithuania,13950.76,False,Clean,9.43
TXN2932,2023-01-31 13:00:00,CUST1292,CUST2296,Cyprus,Lithuania,6406.36,False,Clean,29.29
TXN2933,2023-01-31 13:15:00,CUST1974,CUST2818,Germany,Germany,14983.25,False,Clean,29.7
TXN2934,2023-01-31 13:30:00,CUST1299,CUST2171,Latvia,Lithuania,8898.69,False,Clean,26.26
TXN2935,2023-01-31 13:45:00,CUST1739,CUST2331,Lithuania,Cyprus,9707.81,True,Structuring,78.69
TXN2936,2023-01-31 14:00:00,CUST1782,CUST2493,Germany,Lithuania,9007.94,False,Clean,25.02
TXN2937,2023-01-31 14:15:00,CUST1042,CUST2195,Lithuania,Estonia,4481.3,False,Clean,31.67
TXN2938,2023-01-31 14:30:00,CUST1943,CUST2012,Cyprus,Malta,970.98,True,Layering,74.53
TXN2939,2023-01-31 14:45:00,CUST1342,CUST2195,Lithuania,Latvia,12402.37,False,Clean,17.41
TXN2940,2023-01-31 15:00:00,CUST1325,CUST2490,Latvia,Lithuania,4498.08,False,Clean,18.29
TXN2941,2023-01-31 15:15:00,CUST1813,CUST2795,Germany,Luxembourg,9885.42,True,Structuring,88.65
TXN2942,2023-01-31 15:30:00,CUST1497,CUST2881,Luxembourg,Luxembourg,4679.15,False,Clean,31.76
TXN2943,2023-01-31 15:45:00,CUST1363,CUST2182,Cyprus,Estonia,3317.73,False,Clean,31.08
TXN2944,2023-01-31 16:00:00,CUST1890,CUST2962,Luxembourg,Netherlands,9715.37,True,Structuring,84.03
TXN2945,2023-01-31 16:15:00,CUST1426,CUST2817,Latvia,Lithuania,5743.86,False,Clean,22.56
TXN2946,2023-01-31 16:30:00,CUST1020,CUST2656,Malta,Cyprus,9219.96,False,Clean,27.54
TXN2947,2023-01-31 16:45:00,CUST1406,CUST2898,Latvia,Netherlands,9344.73,False,Clean,11.08
TXN2948,2023-01-31 17:00:00,CUST1618,CUST2316,Malta,Luxembourg,8626.87,False,Clean,25.03
TXN2949,2023-01-31 17:15:00,CUST1335,CUST2694,Germany,Luxembourg,13763.09,False,Clean,24.49
TXN2950,2023-01-31 17:30:00,CUST1814,CUST2030,Cyprus,Malta,10279.4,False,Clean,32.04
TXN2951,2023-01-31 17:45:00,CUST1116,CUST2596,Latvia,Lithuania,6354.13,False,Clean,29.92
TXN2952,2023-01-31 18:00:00,CUST1123,CUST2678,Cyprus,Malta,13004.52,True,Layering,85.34
TXN2953,2023-01-31 18:15:00,CUST1398,CUST2796,Malta,Estonia,3125.41,False,Clean,31.07
TXN2954,2023-01-31 18:30:00,CUST1792,CUST2793,Cyprus,Estonia,8391.43,False,Clean,31.06
TXN2955,2023-01-31 18:45:00,CUST1803,CUST2096,Estonia,Germany,14282.98,False,Clean,6.91
TXN2956,2023-01-31 19:00:00,CUST1714,CUST2381,Estonia,Latvia,9568.27,False,Clean,30.38
TXN2957,2023-01-31 19:15:00,CUST1050,CUST2778,Estonia,Luxembourg,9743.05,True,Structuring,97.95
TXN2958,2023-01-31 19:30:00,CUST1782,CUST2444,Lithuania,Malta,9668.96,True,Structuring,83.69
TXN2959,2023-01-31 19:45:00,CUST1323,CUST2298,Latvia,Cyprus,12670.88,False,Clean,6.7
TXN2960,2023-01-31 20:00:00,CUST1788,CUST2808,Germany,Estonia,14195.07,False,Clean,25.33
TXN2961,2023-01-31 20:15:00,CUST1140,CUST2737,Luxembourg,Netherlands,4457.37,False,Clean,14.85
TXN2962,2023-01-31 20:30:00,CUST1469,CUST2845,Germany,Luxembourg,2960.09,False,Clean,19.03
TXN2963,2023-01-31 20:45:00,CUST1786,CUST2361,Lithuania,Cyprus,7517.87,False,Clean,25.45
TXN2964,2023-01-31 21:00:00,CUST1801,CUST2374,Germany,Estonia,10677.01,False,Clean,32.35
TXN2965,2023-01-31 21:15:00,CUST1333,CUST2554,Malta,Malta,3794.27,False,Clean,29.76
TXN2966,2023-01-31 21:30:00,CUST1892,CUST2303,Estonia,Latvia,559.47,False,Clean,18.52
TXN2967,2023-01-31 21:45:00,CUST1963,CUST2421,Luxembourg,Malta,5472.56,False,Clean,16.63
TXN2968,2023-01-31 22:00:00,CUST1372,CUST2246,Latvia,Netherlands,14548.46,False,Clean,12.19
TXN2969,2023-01-31 22:15:00,CUST1563,CUST2720,Germany,Malta,10577.03,False,Clean,16.17
TXN2970,2023-01-31 22:30:00,CUST1493,CUST2237,Germany,Cyprus,6319.22,False,Clean,8.33
TXN2971,2023-01-31 22:45:00,CUST1538,CUST2534,Netherlands,Luxembourg,3292.35,False,Clean,34.13
TXN2972,2023-01-31 23:00:00,CUST1668,CUST2185,Cyprus,Malta,5663.3,True,Layering,71.18
TXN2973,2023-01-31 23:15:00,CUST1750,CUST2468,Netherlands,Luxembourg,2962.67,False,Clean,8.83
TXN2974,2023-01-31 23:30:00,CUST1155,CUST2754,Cyprus,Malta,2041.43,True,Layering,66.48
TXN2975,2023-01-31 23:45:00,CUST1290,CUST2363,Estonia,Lithuania,13647.76,False,Clean,21.41
TXN2976,2023-02-01 00:00:00,CUST1647,CUST2283,Cyprus,Germany,14965.93,False,Clean,20.99
TXN2977,2023-02-01 00:15:00,CUST1143,CUST2553,Estonia,Cyprus,2879.66,False,Clean,6.07
TXN2978,2023-02-01 00:30:00,CUST1105,CUST2336,Luxembourg,Lithuania,1290.58,False,Clean,33.53
TXN2979,2023-02-01 00:45:00,CUST1419,CUST2162,Estonia,Germany,5281.1,False,Clean,13.26
TXN2980,2023-02-01 01:00:00,CUST1669,CUST2160,Latvia,Lithuania,7194.06,False,Clean,5.49
TXN2981,2023-02-01 01:15:00,CUST1657,CUST2474,Malta,Estonia,3469.91,False,Clean,7.29
TXN2982,2023-02-01 01:30:00,CUST1001,CUST2601,Malta,Malta,4870.66,False,Clean,22.41
TXN2983,2023-02-01 01:45:00,CUST1944,CUST2322,Latvia,Netherlands,3412.63,False,Clean,9.13
TXN2984,2023-02-01 02:00:00,CUST1588,CUST2012,Netherlands,Lithuania,11726.78,False,Clean,6.25
TXN2985,2023-02-01 02:15:00,CUST1643,CUST2424,Germany,Estonia,10832.38,False,Clean,16.39
TXN2986,2023-02-01 02:30:00,CUST1089,CUST2073,Lithuania,Malta,9706.8,False,Clean,23.68
TXN2987,2023-02-01 02:45:00,CUST1344,CUST2588,Lithuania,Malta,6114.66,False,Clean,8.36
TXN2988,2023-02-01 03:00:00,CUST1349,CUST2858,Cyprus,Latvia,13681.09,False,Clean,14.4
TXN2989,2023-02-01 03:15:00,CUST1458,CUST2201,Germany,Luxembourg,14558.22,False,Clean,17.53
TXN2990,2023-02-01 03:30:00,CUST1262,CUST2522,Cyprus,Germany,3017.77,False,Clean,9.78
TXN2991,2023-02-01 03:45:00,CUST1350,CUST2864,Netherlands,Latvia,3733.68,False,Clean,20.18
TXN2992,2023-02-01 04:00:00,CUST1107,CUST2505,Cyprus,Luxembourg,8121.65,False,Clean,7.56
TXN2993,2023-02-01 04:15:00,CUST1585,CUST2738,Germany,Luxembourg,1823.13,False,Clean,6.4
TXN2994,2023-02-01 04:30:00,CUST1038,CUST2688,Luxembourg,Cyprus,6828.5,False,Clean,20.6
TXN2995,2023-02-01 04:45:00,CUST1908,CUST2788,Germany,Estonia,8935.97,False,Clean,12.44
TXN2996,2023-02-01 05:00:00,CUST1158,CUST2039,Lithuania,Latvia,8070.07,False,Clean,7.86
TXN2997,2023-02-01 05:15:00,CUST1582,CUST2060,Malta,Latvia,5298.17,False,Clean,17.72
TXN2998,2023-02-01 05:30:00,CUST1958,CUST2578,Netherlands,Luxembourg,8365.46,False,Clean,32.45
TXN2999,2023-02-01 05:45:00,CUST1311,CUST2321,Luxembourg,Malta,14402.61,False,Clean,26.73
TXN3000,2023-02-01 06:00:00,CUST1240,CUST2435,Latvia,Estonia,9692.21,True,Structuring,92.58
TXN3001,2023-02-01 06:15:00,CUST1937,CUST2636,Luxembourg,Malta,9995.05,False,Clean,31.16
TXN3002,2023-02-01 06:30:00,CUST1444,CUST2676,Luxembourg,Netherlands,9839.81,True,Structuring,96.68
TXN3003,2023-02-01 06:45:00,CUST1297,CUST2408,Cyprus,Lithuania,1463.04,False,Clean,27.9
TXN3004,2023-02-01 07:00:00,CUST1951,CUST2923,Lithuania,Cyprus,8501.51,False,Clean,23.25
TXN3005,2023-02-01 07:15:00,CUST1035,CUST2386,Cyprus,Cyprus,2021.62,False,Clean,15.96
TXN3006,2023-02-01 07:30:00,CUST1083,CUST2671,Cyprus,Germany,824.03,False,Clean,10.45
TXN3007,2023-02-01 07:45:00,CUST1451,CUST2569,Latvia,Malta,2986.94,False,Clean,25.6
TXN3008,2023-02-01 08:00:00,CUST1885,CUST2078,Netherlands,Lithuania,8690.31,False,Clean,34.85
TXN3009,2023-02-01 08:15:00,CUST1774,CUST2194,Germany,Luxembourg,10698.44,False,Clean,19.02
TXN3010,2023-02-01 08:30:00,CUST1821,CUST2285,Estonia,Germany,3435.94,False,Clean,26.71
TXN3011,2023-02-01 08:45:00,CUST1384,CUST2527,Cyprus,Cyprus,10189.76,False,Clean,19.85
TXN3012,2023-02-01 09:00:00,CUST1171,CUST2524,Estonia,Lithuania,3145.91,False,Clean,17.96
TXN3013,2023-02-01 09:15:00,CUST1375,CUST2613,Netherlands,Latvia,9395.13,False,Clean,17.31
TXN3014,2023-02-01 09:30:00,CUST1684,CUST2156,Estonia,Netherlands,6473.42,False,Clean,20.14
TXN3015,2023-02-01 09:45:00,CUST1361,CUST2340,Cyprus,Luxembourg,9980.09,False,Clean,16.01
TXN3016,2023-02-01 10:00:00,CUST1558,CUST2125,Latvia,Latvia,14928.26,False,Clean,27.46
TXN3017,2023-02-01 10:15:00,CUST1890,CUST2871,Estonia,Netherlands,14098.35,False,Clean,31.23
TXN3018,2023-02-01 10:30:00,CUST1140,CUST2280,Netherlands,Luxembourg,9879.23,True,Structuring,88.1
TXN3019,2023-02-01 10:45:00,CUST1886,CUST2917,Netherlands,Malta,13338.86,False,Clean,11.83
TXN3020,2023-02-01 11:00:00,CUST1917,CUST2906,Malta,Estonia,9616.25,True,Structuring,84.09
TXN3021,2023-02-01 11:15:00,CUST1117,CUST2622,Malta,Germany,14319.18,False,Clean,15.25
TXN3022,2023-02-01 11:30:00,CUST1276,CUST2846,Latvia,Germany,4586.47,False,Clean,14.28
TXN3023,2023-02-01 11:45:00,CUST1725,CUST2869,Estonia,Estonia,6039.51,False,Clean,26.8
TXN3024,2023-02-01 12:00:00,CUST1219,CUST2658,Estonia,Lithuania,1828.75,False,Clean,14.14
TXN3025,2023-02-01 12:15:00,CUST1904,CUST2728,Malta,Estonia,2127.95,False,Clean,6.59
TXN3026,2023-02-01 12:30:00,CUST1025,CUST2910,Germany,Malta,11037.74,False,Clean,16.21
TXN3027,2023-02-01 12:45:00,CUST1520,CUST2674,Lithuania,Cyprus,14192.82,False,Clean,26.64
TXN3028,2023-02-01 13:00:00,CUST1782,CUST2128,Netherlands,Estonia,9355.85,False,Clean,14.81
TXN3029,2023-02-01 13:15:00,CUST1009,CUST2314,Germany,Netherlands,10879.83,False,Clean,23.89
TXN3030,2023-02-01 13:30:00,CUST1983,CUST2332,Netherlands,Cyprus,11548.56,False,Clean,24.8
TXN3031,2023-02-01 13:45:00,CUST1377,CUST2150,Luxembourg,Estonia,4310.81,False,Clean,27.01
TXN3032,2023-02-01 14:00:00,CUST1632,CUST2454,Cyprus,Malta,1155.83,True,Layering,76.51
TXN3033,2023-02-01 14:15:00,CUST1636,CUST2036,Germany,Latvia,527.15,False,Clean,17.98
TXN3034,2023-02-01 14:30:00,CUST1681,CUST2685,Luxembourg,Netherlands,5584.41,False,Clean,9.99
TXN3035,2023-02-01 14:45:00,CUST1583,CUST2420,Malta,Malta,4001.23,False,Clean,14.57
TXN3036,2023-02-01 15:00:00,CUST1151,CUST2022,Malta,Netherlands,1403.61,False,Clean,17.97
TXN3037,2023-02-01 15:15:00,CUST1719,CUST2206,Lithuania,Luxembourg,3103.16,False,Clean,26.42
TXN3038,2023-02-01 15:30:00,CUST1048,CUST2639,Germany,Lithuania,9605.96,True,Structuring,84.89
TXN3039,2023-02-01 15:45:00,CUST1153,CUST2848,Netherlands,Latvia,13765.74,False,Clean,14.47
TXN3040,2023-02-01 16:00:00,CUST1858,CUST2957,Estonia,Netherlands,2533.87,False,Clean,28.4
TXN3041,2023-02-01 16:15:00,CUST1292,CUST2356,Netherlands,Luxembourg,8295.9,False,Clean,25.13
TXN3042,2023-02-01 16:30:00,CUST1579,CUST2440,Cyprus,Estonia,9100.04,False,Clean,26.95
TXN3043,2023-02-01 16:45:00,CUST1049,CUST2729,Malta,Netherlands,8380.6,False,Clean,29.35
TXN3044,2023-02-01 17:00:00,CUST1663,CUST2096,Latvia,Netherlands,1936.32,False,Clean,28.5
TXN3045,2023-02-01 17:15:00,CUST1530,CUST2929,Latvia,Netherlands,5122.58,False,Clean,25.47
TXN3046,2023-02-01 17:30:00,CUST1611,CUST2941,Malta,Lithuania,1243.42,False,Clean,18.19
TXN3047,2023-02-01 17:45:00,CUST1059,CUST2164,Cyprus,Malta,6237.21,True,Layering,89.18
TXN3048,2023-02-01 18:00:00,CUST1166,CUST2148,Latvia,Netherlands,3234.68,False,Clean,22.07
TXN3049,2023-02-01 18:15:00,CUST1201,CUST2530,Luxembourg,Lithuania,8643.67,False,Clean,11.08
TXN3050,2023-02-01 18:30:00,CUST1856,CUST2294,Malta,Luxembourg,10545.72,False,Clean,13.78
TXN3051,2023-02-01 18:45:00,CUST1145,CUST2195,Latvia,Cyprus,9811.8,True,Structuring,81.6
TXN3052,2023-02-01 19:00:00,CUST1914,CUST2663,Malta,Latvia,6796.43,False,Clean,32.74
TXN3053,2023-02-01 19:15:00,CUST1675,CUST2480,Lithuania,Luxembourg,6116.33,False,Clean,10.36
TXN3054,2023-02-01 19:30:00,CUST1969,CUST2877,Estonia,Malta,12704.53,False,Clean,7.47
TXN3055,2023-02-01 19:45:00,CUST1992,CUST2123,Estonia,Cyprus,3680.84,False,Clean,31.45
TXN3056,2023-02-01 20:00:00,CUST1438,CUST2400,Netherlands,Germany,11146.17,False,Clean,32.46
TXN3057,2023-02-01 20:15:00,CUST1241,CUST2699,Cyprus,Lithuania,11483.49,False,Clean,13.29
TXN3058,2023-02-01 20:30:00,CUST1580,CUST2965,Malta,Lithuania,6578.4,False,Clean,16.32
TXN3059,2023-02-01 20:45:00,CUST1686,CUST2452,Germany,Netherlands,4810.86,False,Clean,24.81
TXN3060,2023-02-01 21:00:00,CUST1560,CUST2661,Netherlands,Netherlands,7322.85,False,Clean,14.9
TXN3061,2023-02-01 21:15:00,CUST1482,CUST2104,Netherlands,Malta,1851.6,False,Clean,31.31
TXN3062,2023-02-01 21:30:00,CUST1107,CUST2755,Cyprus,Malta,1165.99,True,Layering,88.95
TXN3063,2023-02-01 21:45:00,CUST1225,CUST2462,Malta,Netherlands,2118.25,False,Clean,6.14
TXN3064,2023-02-01 22:00:00,CUST1672,CUST2743,Netherlands,Estonia,3213.6,False,Clean,11.25
TXN3065,2023-02-01 22:15:00,CUST1630,CUST2991,Netherlands,Netherlands,7810.56,False,Clean,13.58
TXN3066,2023-02-01 22:30:00,CUST1660,CUST2718,Estonia,Netherlands,12812.48,False,Clean,8.39
TXN3067,2023-02-01 22:45:00,CUST1976,CUST2710,Germany,Estonia,3916.81,False,Clean,6.97
TXN3068,2023-02-01 23:00:00,CUST1661,CUST2396,Luxembourg,Germany,14059.85,False,Clean,27.67
TXN3069,2023-02-01 23:15:00,CUST1431,CUST2912,Netherlands,Estonia,14346.16,False,Clean,9.93
TXN3070,2023-02-01 23:30:00,CUST1804,CUST2337,Luxembourg,Lithuania,14404.12,False,Clean,32.42
TXN3071,2023-02-01 23:45:00,CUST1654,CUST2599,Estonia,Estonia,12644.66,False,Clean,16.04
TXN3072,2023-02-02 00:00:00,CUST1418,CUST2142,Netherlands,Latvia,5775.46,False,Clean,25.12
TXN3073,2023-02-02 00:15:00,CUST1987,CUST2317,Latvia,Lithuania,1553.92,False,Clean,11.76
TXN3074,2023-02-02 00:30:00,CUST1454,CUST2711,Netherlands,Netherlands,8747.87,False,Clean,12.21
TXN3075,2023-02-02 00:45:00,CUST1159,CUST2558,Malta,Malta,8600.88,False,Clean,22.24
TXN3076,2023-02-02 01:00:00,CUST1522,CUST2800,Cyprus,Lithuania,9657.67,True,Structuring,84.82
TXN3077,2023-02-02 01:15:00,CUST1649,CUST2527,Cyprus,Germany,9667.99,True,Structuring,84.0
TXN3078,2023-02-02 01:30:00,CUST1968,CUST2556,Netherlands,Germany,7868.28,False,Clean,27.73
TXN3079,2023-02-02 01:45:00,CUST1589,CUST2401,Lithuania,Estonia,5505.46,False,Clean,25.12
TXN3080,2023-02-02 02:00:00,CUST1076,CUST2681,Latvia,Lithuania,3195.57,False,Clean,18.47
TXN3081,2023-02-02 02:15:00,CUST1508,CUST2310,Germany,Netherlands,569.6,False,Clean,31.72
TXN3082,2023-02-02 02:30:00,CUST1440,CUST2495,Netherlands,Germany,7882.15,False,Clean,23.68
TXN3083,2023-02-02 02:45:00,CUST1253,CUST2556,Luxembourg,Cyprus,8555.02,False,Clean,34.71
TXN3084,2023-02-02 03:00:00,CUST1920,CUST2610,Germany,Netherlands,12461.61,False,Clean,29.58
TXN3085,2023-02-02 03:15:00,CUST1769,CUST2773,Latvia,Cyprus,7816.37,False,Clean,6.33
TXN3086,2023-02-02 03:30:00,CUST1319,CUST2109,Netherlands,Latvia,13788.79,False,Clean,14.62
TXN3087,2023-02-02 03:45:00,CUST1802,CUST2795,Lithuania,Cyprus,9607.21,False,Clean,22.16
TXN3088,2023-02-02 04:00:00,CUST1262,CUST2372,Estonia,Luxembourg,12684.88,False,Clean,26.64
TXN3089,2023-02-02 04:15:00,CUST1596,CUST2855,Lithuania,Germany,2650.38,False,Clean,21.51
TXN3090,2023-02-02 04:30:00,CUST1657,CUST2616,Malta,Estonia,12902.37,False,Clean,28.58
TXN3091,2023-02-02 04:45:00,CUST1834,CUST2768,Lithuania,Latvia,10289.59,False,Clean,13.48
TXN3092,2023-02-02 05:00:00,CUST1553,CUST2891,Cyprus,Malta,2968.38,True,Layering,74.65
TXN3093,2023-02-02 05:15:00,CUST1373,CUST2206,Estonia,Netherlands,3251.57,False,Clean,6.62
TXN3094,2023-02-02 05:30:00,CUST1636,CUST2847,Malta,Germany,13934.26,False,Clean,22.2
TXN3095,2023-02-02 05:45:00,CUST1166,CUST2043,Estonia,Latvia,967.12,False,Clean,25.66
TXN3096,2023-02-02 06:00:00,CUST1936,CUST2865,Cyprus,Latvia,7206.76,False,Clean,14.78
TXN3097,2023-02-02 06:15:00,CUST1752,CUST2245,Estonia,Luxembourg,5045.39,False,Clean,23.41
TXN3098,2023-02-02 06:30:00,CUST1458,CUST2287,Netherlands,Germany,10143.62,False,Clean,6.56
TXN3099,2023-02-02 06:45:00,CUST1998,CUST2355,Germany,Lithuania,12674.63,False,Clean,7.98
TXN3100,2023-02-02 07:00:00,CUST1279,CUST2785,Cyprus,Lithuania,5725.48,False,Clean,26.05
